5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-11,"['Climate', 'Economic Development']","['Climate', 'Economic Development']","[""Prime Minister's Office (PMO)""]"
14888,null,Toyota Canada Inc.,2016-01-19,['Transportation'],['Transportation'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
356388,null,EDF EN Canada Inc.,2016-02-05,['Energy'],['Energy'],['Environment and Climate Change Canada']
5381,null,Genome Canada,2016-01-26,['Science and Technology'],['Science and Technology'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
17181,ASSOCIATION CANADIENNE DE L'ELECTRICITE,CANADIAN ELECTRICITY ASSOCIATION,2016-01-20,"['Energy', 'Environment', 'Infrastructure', 'International Trade']","['Energy', 'Environment', 'Infrastructure', 'International Trade']",['Environment and Climate Change Canada']
4669,null,PEMBINA INSTITUTE,2016-01-13,"['Energy', 'Environment', 'Infrastructure', 'Science and Technology', 'Climate']","['Energy', 'Environment', 'Infrastructure', 'Science and Technology', 'Climate']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
226641,Association Canadienne des Producteurs Pétroliers,Canadian Association of Petroleum Producers,2016-01-19,['Environment'],['Environment'],['Environment and Climate Change Canada']
5622,null,BC Lumber Trade Council,2016-02-03,['International Trade'],['International Trade'],"[""Prime Minister's Office (PMO)"", ""Prime Minister's Office (PMO)"", 'House of Commons', 'House of Commons']"
5145,null,University of Alberta,2016-01-21,['Education'],['Education'],['Environment and Climate Change Canada']
4591,null,Canadian Vehicle Manufacturers' Association,2016-01-18,"['Environment', 'Industry']","['Environment', 'Industry']","['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
16503,Société pour la nature et les parcs du Canada,Canadian Parks and Wilderness Society,2016-01-14,['Environment'],['Environment'],['Environment and Climate Change Canada']
353906,null,Canadian Climate Forum,2016-01-14,"['Climate', 'Science and Technology']","['Climate', 'Science and Technology']",['Natural Resources Canada (NRCan)']
353906,null,Canadian Climate Forum,2016-01-19,['Climate'],['Climate'],"['Public Safety Canada (PS)', 'Public Safety Canada (PS)']"
222662,null,Ecojustice Canada,2016-01-19,['Environment'],['Environment'],['Environment and Climate Change Canada']
222662,null,Ecojustice Canada,2016-01-28,['Environment'],['Environment'],"['House of Commons', 'Environment and Climate Change Canada']"
13267,null,University of Victoria,2016-01-22,['Research and Development'],['Research and Development (R&D)'],['Environment and Climate Change Canada']
15901,FÉDÉRATION CANADIENNE DES MUNICIPALITÉS,FEDERATION OF CANADIAN MUNICIPALITIES,2016-01-15,['Environment'],['Environment'],['Environment and Climate Change Canada']
16086,null,Repsol Oil & Gas Canada Inc.,2016-01-21,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['Environment and Climate Change Canada']
191,Association canadienne du gaz,Canadian Gas Association,2016-01-26,"['Transportation', 'Energy']","['Transportation', 'Energy']",['Environment and Climate Change Canada']
61,null,GREENPEACE CANADA,2016-02-04,"['Environment', 'Climate']","['Environment', 'Climate']","['Environment and Climate Change Canada', ""Prime Minister's Office (PMO)"", ""Prime Minister's Office (PMO)""]"
270204,null,Teck Resources Limited,2016-01-21,"['Mining', 'Environment', 'Energy']","['Mining', 'Environment', 'Energy']",['Environment and Climate Change Canada']
354266,null,Suncor Energy Inc.,2016-01-28,"['Climate', 'Energy']","['Climate', 'Energy']",['Environment and Climate Change Canada']
279744,Reseau Action Climat Canada,Climate Action Network Canada,2016-02-05,['Environment'],['Environment'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
279744,Reseau Action Climat Canada,Climate Action Network Canada,2016-02-05,['Environment'],['Environment'],"[""Prime Minister's Office (PMO)""]"
279744,Reseau Action Climat Canada,Climate Action Network Canada,2016-02-05,['Environment'],['Environment'],"['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
274104,null,ATCO Ltd.,2016-01-14,['Energy'],['Energy'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-14,"['Environment', 'Climate']","['Environment', 'Climate']","[""Prime Minister's Office (PMO)""]"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-19,"['Environment', 'Climate']","['Environment', 'Climate']",['Natural Resources Canada (NRCan)']
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-27,"['Environment', 'Climate']","['Environment', 'Climate']","['Transport Canada (TC)', 'Transport Canada (TC)', 'Transport Canada (TC)']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-27,"['Environment', 'Science and Technology', 'Climate']","['Environment', 'Science and Technology', 'Climate']",['Natural Resources Canada (NRCan)']
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-28,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']",['House of Commons']
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-28,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Innovation, Science and Economic Development Canada']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-28,"['Aboriginal Affairs', 'Energy', 'Climate']","['Aboriginal Affairs', 'Energy', 'Climate']",['Environment and Climate Change Canada']
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-28,"['Energy', 'Environment', 'Climate']","['Energy', 'Environment', 'Climate']","['Canadian Environmental Assessment Agency (CEAA)', 'Canadian Environmental Assessment Agency (CEAA)']"
5215,Suncor Énergie Inc.,Suncor Energy Inc.,2016-01-19,"['Environment', 'Climate']","['Environment', 'Climate']",['House of Commons']
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-02-11,['Climate'],['Climate'],['Environment and Climate Change Canada']
16634,null,BUSINESS COUNCIL OF BRITISH COLUMBIA,2016-01-11,"['Taxation and Finance', 'Economic Development', 'Transportation', 'Aboriginal Affairs', 'Budget', 'Climate', 'Energy', 'Environment', 'Immigration', 'Infrastructure', 'International Trade', 'Science and Technology']","['Taxation and Finance', 'Economic Development', 'Transportation', 'Aboriginal Affairs', 'Budget', 'Climate', 'Energy', 'Environment', 'Immigration', 'Infrastructure', 'International Trade', 'Science and Technology']","['House of Commons', 'House of Commons', 'House of Commons', 'House of Commons', 'House of Commons', 'House of Commons', 'House of Commons', 'Global Affairs Canada', 'House of Commons', 'House of Commons', 'House of Commons', 'Canadian Heritage (PCH)']"
352826,null,Innergex Renewable Energy Inc.,2016-02-18,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']","['Natural Resources Canada (NRCan)', 'Natural Resources Canada (NRCan)']"
352826,null,Innergex Renewable Energy Inc.,2016-02-18,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']",['Privy Council Office (PCO)']
352826,null,Innergex Renewable Energy Inc.,2016-02-18,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']",['Natural Resources Canada (NRCan)']
352826,null,Innergex Renewable Energy Inc.,2016-02-19,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']",['Environment and Climate Change Canada']
352826,null,Innergex Renewable Energy Inc.,2016-02-19,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology']",['Infrastructure Canada']
352826,null,Innergex Renewable Energy Inc.,2016-02-19,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology', 'Aboriginal Affairs']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology', 'Aboriginal Affairs']",['Indigenous and Northern Affairs Canada']
352826,null,Innergex Renewable Energy Inc.,2016-02-18,"['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology', 'Aboriginal Affairs']","['Climate', 'Employment and Training', 'Energy', 'Environment', 'Infrastructure', 'Research and Development', 'Science and Technology', 'Aboriginal Affairs']","['Indigenous and Northern Affairs Canada', 'Indigenous and Northern Affairs Canada']"
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-02-23,"['Transportation', 'Climate']","['Transportation', 'Climate']",['House of Commons']
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-02-23,['Climate'],['Climate'],['House of Commons']
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-02-24,"['Forestry', 'Climate']","['Forestry', 'Climate']",['House of Commons']
136,Association des produits forestiers du Canada,Forest Products Association of Canada,2016-02-25,"['Environment', 'Forestry', 'Climate']","['Environment', 'Forestry', 'Climate']",['House of Commons']
354186,null,Pacific Northwest LNG,2016-02-02,['Environment'],['Environment'],['House of Commons']
14315,Association canadienne des prospecteurs et entrepreneurs,Prospectors and Developers Association of Canada,2016-02-17,"['Environment', 'Mining', 'Budget']","['Environment', 'Mining', 'Budget']",['Environment and Climate Change Canada']
355887,null,Wataynikaneyap Power LP (Fortis-RES PM Inc.),2016-02-24,"['Economic Development', 'Regional Development', 'Infrastructure', 'Energy', 'Aboriginal Affairs']","['Economic Development', 'Regional Development', 'Infrastructure', 'Energy', 'Aboriginal Affairs']",['Environment and Climate Change Canada']
16634,null,BUSINESS COUNCIL OF BRITISH COLUMBIA,2016-02-29,"['Aboriginal Affairs', 'Budget', 'Climate', 'Energy']","['Aboriginal Affairs', 'Budget', 'Climate', 'Energy']","['Innovation, Science and Economic Development Canada']"
16844,Ingénieurs Canada,Engineers Canada,2016-03-04,"['Infrastructure', 'Climate']","['Infrastructure', 'Climate']",['Infrastructure Canada']
15901,FÉDÉRATION CANADIENNE DES MUNICIPALITÉS,FEDERATION OF CANADIAN MUNICIPALITIES,2016-02-25,['Municipalities'],['Municipalities'],"['Environment and Climate Change Canada', 'Environment and Climate Change Canada']"
354066,null,Environmental Defence Fund,2016-02-25,['Environment'],['Environment'],['Environment and Climate Change Canada']
664,null,Unifor,2016-02-03,"['Employment and Training', 'Environment', 'Health', 'Industry', 'International Trade', 'Justice and Law Enforcement', 'Labour', 'Transportation', 'Aboriginal Affairs', 'Taxation and Finance', 'Budget', 'Climate', 'Government Procurement', 'Telecommunications', 'Infrastructure']","['Employment and Training', 'Environment', 'Health', 'Industry', 'International Trade', 'Justice and Law Enforcement', 'Labour', 'Transportation', 'Aboriginal Affairs', 'Taxation and Finance', 'Budget', 'Climate', 'Government Procurement', 'Telecommunications', 'Infrastructure']",['House of Commons']
14160,null,Chevron Canada Limited,2016-02-02,"['Energy', 'Environment']","['Energy', 'Environment']","['Environment and Climate Change Canada', 'Natural Resources Canada (NRCan)', 'Environment and Climate Change Canada']"
355657,null,Wataynikaneyap Power LP (Fortis PM Inc.),2016-02-24,"['Infrastructure', 'Regional Development', 'Energy', 'Aboriginal Affairs', 'Economic Development', 'Climate', 'Environment']","['Infrastructure', 'Regional Development', 'Energy', 'Aboriginal Affairs', 'Economic Development', 'Climate', 'Environment']","['House of Commons', 'Environment and Climate Change Canada']"
355657,null,Wataynikaneyap Power LP (Fortis PM Inc.),2016-02-24,"['Infrastructure', 'Regional Development', 'Energy', 'Aboriginal Affairs', 'Economic Development', 'Climate', 'Environment']","['Infrastructure', 'Regional Development', 'Energy', 'Aboriginal Affairs', 'Economic Development', 'Climate', 'Environment']","['Indigenous and Northern Affairs Canada', 'Indigenous and Northern Affairs Canada', 'Indigenous and Northern Affairs Canada']"
355657,null,Wataynikaneyap Power LP (Fortis PM Inc.),2016-02-24,"['Infrastructure', 'Regional Development', 'Energy', 'Aboriginal Affairs', 'Economic Development', 'Climate', 'Environment']","['Infrastructure', 'Regional Development', 'Energy', 'Aboriginal Affairs', 'Economic Development', 'Climate', 'Environment']","[""Prime Minister's Office (PMO)"", ""Prime Minister's Office (PMO)""]"
